protein_id	source_proteome	AOBS17_30	AOBS82_9	Afum	Cimm	Ncra	Nirr	Scer	Spom	Ztri	gene_name	product_description	function_source	Best_Swissprot	Pfam_Names	Pfam_Accessions	Pfam_Evalues
AC1KRZ_003958	AOBS82_9	1	1	0	0	0	0	0	0	0		MFS_1,Sugar_tr	Pfam		MFS_1,Sugar_tr	PF07690.22,PF00083.31	7.1e-13,3.6e-80
AC1KRZ_003959	AOBS82_9	1	1	0	0	0	0	0	0	0		2OG-FeII_Oxy_5,Mannosidase_ig,PHL,PhyH,TM140	Pfam		2OG-FeII_Oxy_5,Mannosidase_ig,PHL,PhyH,TM140	PF13759.13,PF17786.8,PF20474.4,PF05721.20,PF14985.12	0.0043,0.011,0.0037,5.1e-22,0.022
AC1KRZ_003960	AOBS82_9	1	1	0	0	0	0	0	0	0		Fungal_trans_2	Pfam		Fungal_trans_2	PF11951.14	1.4e-08
AC1KRZ_003961	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF805,GT2_TM_C,MFS_1,Orf78,Sugar_tr,TMEM40	Pfam		DUF805,GT2_TM_C,MFS_1,Orf78,Sugar_tr,TMEM40	PF05656.21,PF26629.1,PF07690.22,PF06024.18,PF00083.31,PF15817.10	3.2,5.1,1.7e-30,0.029,7.5e-73,0.29
AC1KRZ_003962	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_003963	AOBS82_9	1	1	0	0	0	0	0	0	0		Beta-TrCP_D,C2	Pfam		Beta-TrCP_D,C2	PF12125.14,PF00168.37	0.016,3.5e-12
AC1KRZ_003964	AOBS82_9	1	1	1	0	1	0	0	0	1							
AC1KRZ_003968	AOBS82_9	1	1	0	0	1	0	1	1	1							
AC1KRZ_003970	AOBS82_9	1	1	0	0	0	0	0	0	0		ABC1,Acyl-CoA_dh_1,APH,ATG1-like_MIT1,ATG1-like_MIT2,Pkinase,Pkinase_fungal,PK_Tyr_Ser-Thr	Pfam		ABC1,Acyl-CoA_dh_1,APH,ATG1-like_MIT1,ATG1-like_MIT2,Pkinase,Pkinase_fungal,PK_Tyr_Ser-Thr	PF03109.23,PF00441.30,PF01636.30,PF12063.15,PF21127.5,PF00069.32,PF17667.8,PF07714.24	2.2e-06,0.0017,0.0049,1.8e-15,9.6e-16,7e-66,5.5e-06,2.8e-44
AC1KRZ_003971	AOBS82_9	1	1	0	0	0	0	0	0	0		CFEM,Inhibitor_I67	Pfam		CFEM,Inhibitor_I67	PF05730.17,PF11405.14	2.9,0.0077
AC1KRZ_003972	AOBS82_9	1	1	0	0	0	0	0	0	0		Kinase-like,Pkinase,PK_Tyr_Ser-Thr,Plk4_PB1,RIO1	Pfam		Kinase-like,Pkinase,PK_Tyr_Ser-Thr,Plk4_PB1,RIO1	PF14531.13,PF00069.32,PF07714.24,PF18190.8,PF01163.29	0.0003,1.4e-60,3.6e-32,2.7e-07,0.00085
AC1KRZ_003978	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003982	AOBS82_9	1	1	0	0	0	0	0	1	0							
AC1KRZ_003987	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003988	AOBS82_9	1	1	0	0	0	0	0	0	1							
AC1KRZ_003990	AOBS82_9	1	1	0	0	0	0	0	0	0		ERAP1_C,Peptidase_M1,Peptidase_M1_N	Pfam		ERAP1_C,Peptidase_M1,Peptidase_M1_N	PF11838.15,PF01433.27,PF17900.7	3.5e-19,4.7e-83,2.5e-48
AC1KRZ_003992	AOBS82_9	1	1	0	0	1	0	1	0	1							
AC1KRZ_003994	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003995	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003997	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003998	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF6388,Glyco_transf_20,Glyco_transf_5,Thioredoxin_8,Trehalose_PPase	Pfam		DUF6388,Glyco_transf_20,Glyco_transf_5,Thioredoxin_8,Trehalose_PPase	PF19925.6,PF00982.28,PF08323.18,PF13905.13,PF02358.23	0.0053,3e-159,0.0029,0.0044,8.4e-40
AC1KRZ_004001	AOBS82_9	1	1	0	0	0	0	0	0	0		Erg28,LtrA	Pfam		Erg28,LtrA	PF03694.19,PF06772.17	0.0042,1.1e-16
AC1KRZ_004002	AOBS82_9	1	1	0	0	0	0	0	0	0		At1g65710,Cation_efflux,Tmemb_cc2,ZT_dimer	Pfam		At1g65710,Cation_efflux,Tmemb_cc2,ZT_dimer	PF30950.1,PF01545.27,PF10267.15,PF16916.12	0.0084,4.1e-26,0.046,4.3e-06
AC1KRZ_004004	AOBS82_9	1	1	1	1	0	0	1	1	1							
AC1KRZ_004006	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_004009	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_004012	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_004013	AOBS82_9	1	1	1	1	1	0	1	1	0							
AC1KRZ_004032	AOBS82_9	1	1	0	0	0	0	0	0	0		ANAPC4_WD40,ASA1,Beta-prop_ACSF4,Beta-prop_Aladin,Beta-prop_CAF1B_HIR1,Beta-prop_DCAF4,Beta-prop_EML,Beta-prop_EML_2,Beta-prop_HPS5,Beta-prop_IFT122_1st,Beta-prop_IFT140_1st,Beta-prop_LRRK2,Beta-prop_NOL10_N,Beta-prop_RIG_2nd,Beta-prop_SCAP,Beta-prop_SPT8,Beta-prop_TEP1_2nd,Beta-prop_THOC3,Beta-prop_Vps41,Beta-prop_VPS8,Beta-prop_WDR19_1st,Beta-prop_WDR35_TULP_N,Beta-prop_WDR36-Utp21_1st,Beta-prop_WDR36-Utp21_2nd,Beta-prop_WDR3_1st,Beta-prop_WDR3_2nd,Beta-prop_WDR41,Beta-prop_WDR5,Beta-prop_WDR75_1st,Beta-prop_WDR90_POC16_2nd,Cep57_MT_bd,CFAP251_N,DSE1_N,EIF3I,Hira,Methyltransf_15,NBCH_WD40,PAC11,TRM82_WD,WD40,WD40_CDC20-Fz,WD40_Gbeta,WD40_like,WD40_MABP1-WDR62_2nd,WD40_Prp19,WD40_WDHD1_1st,WDR54,WDR55,WDR90_beta-prop_4th	Pfam		ANAPC4_WD40,ASA1,Beta-prop_ACSF4,Beta-prop_Aladin,Beta-prop_CAF1B_HIR1,Beta-prop_DCAF4,Beta-prop_EML,Beta-prop_EML_2,Beta-prop_HPS5,Beta-prop_IFT122_1st,Beta-prop_IFT140_1st,Beta-prop_LRRK2,Beta-prop_NOL10_N,Beta-prop_RIG_2nd,Beta-prop_SCAP,Beta-prop_SPT8,Beta-prop_TEP1_2nd,Beta-prop_THOC3,Beta-prop_Vps41,Beta-prop_VPS8,Beta-prop_WDR19_1st,Beta-prop_WDR35_TULP_N,Beta-prop_WDR36-Utp21_1st,Beta-prop_WDR36-Utp21_2nd,Beta-prop_WDR3_1st,Beta-prop_WDR3_2nd,Beta-prop_WDR41,Beta-prop_WDR5,Beta-prop_WDR75_1st,Beta-prop_WDR90_POC16_2nd,Cep57_MT_bd,CFAP251_N,DSE1_N,EIF3I,Hira,Methyltransf_15,NBCH_WD40,PAC11,TRM82_WD,WD40,WD40_CDC20-Fz,WD40_Gbeta,WD40_like,WD40_MABP1-WDR62_2nd,WD40_Prp19,WD40_WDHD1_1st,WDR54,WDR55,WDR90_beta-prop_4th	PF12894.14,PF29630.1,PF13570.14,PF25460.2,PF24105.2,PF23761.2,PF23409.2,PF23414.2,PF23756.2,PF23381.2,PF23383.2,PF23748.2,PF23098.2,PF23775.2,PF24017.3,PF23798.2,PF25047.1,PF25174.2,PF23411.2,PF23410.5,PF23389.2,PF24797.2,PF25171.2,PF25168.2,PF25173.2,PF25172.2,PF25178.1,PF25175.2,PF23869.2,PF23393.3,PF06657.19,PF30552.1,PF29037.1,PF24805.2,PF07569.17,PF09445.17,PF20426.5,PF30151.1,PF30361.1,PF00400.39,PF24807.2,PF25391.2,PF17005.12,PF24782.3,PF24814.2,PF24817.2,PF21031.3,PF24796.2,PF23342.2	9.6e-09,1.1e-06,1e-08,1.5e-05,2.3e-06,0.0024,7e-12,6.9e-16,2.8e-11,1.2e-15,6.9e-07,1.3e-06,7.5e-06,4.8e-08,4.6e-05,2.6e-05,1.3e-08,1.9e-19,1.6e-07,3e-10,0.0065,7.5e-05,6.5e-13,1.7e-11,2.5e-19,1.3e-15,0.00025,5.8e-17,1.4e-05,0.0044,0.0029,0.00011,2.5e-08,5.9e-08,0.00047,9.5e-20,5.3e-06,3.2e-07,0.016,5.5e-19,1.2e-16,1.8e-06,0.00099,3.3e-06,9.6e-20,6.1e-14,3.6e-05,7.5e-11,0.0037
AC1KRZ_004033	AOBS82_9	1	1	0	1	0	0	1	1	0							
AC1KRZ_004034	AOBS82_9	1	1	0	0	0	0	1	0	0							
AC1KRZ_004045	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_004050	AOBS82_9	1	1	0	0	0	0	0	0	0		Arf,CHCH,COX6B,DUF2076,GTP_EFTU,Gtr1_RagA,Ras,Roc	Pfam		Arf,CHCH,COX6B,DUF2076,GTP_EFTU,Gtr1_RagA,Ras,Roc	PF00025.28,PF06747.19,PF02297.23,PF09849.15,PF00009.34,PF04670.19,PF00071.29,PF08477.20	7.5e-06,3.4e-05,0.014,0.00037,0.0015,0.007,5.2e-40,1.1e-13
AC1KRZ_004054	AOBS82_9	1	1	0	0	0	0	0	0	0		MFS_1,PsbT,Sugar_tr,UBM	Pfam		MFS_1,PsbT,Sugar_tr,UBM	PF07690.22,PF01405.24,PF00083.31,PF14377.12	4.6e-38,3.7,1e-09,0.011
AC1KRZ_004058	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_004059	AOBS82_9	1	1	0	0	0	0	0	1	0							
AC1KRZ_004060	AOBS82_9	1	1	0	0	0	0	0	0	0		Jagunal,RTA1	Pfam		Jagunal,RTA1	PF07086.18,PF04479.19	2,8.5e-36
AC1KRZ_004061	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_004065	AOBS82_9	1	1	0	0	0	0	0	0	0		Fungal_trans,Zn_clus	Pfam		Fungal_trans,Zn_clus	PF04082.24,PF00172.24	8.7e-15,1.9e-11
AC1KRZ_004066	AOBS82_9	1	1	0	0	0	0	0	0	0		Fungal_trans,Zn_clus	Pfam		Fungal_trans,Zn_clus	PF04082.24,PF00172.24	1.2e-22,4.7e-09
AC1KRZ_004071	AOBS82_9	1	1	1	0	0	0	0	0	0							
AC1KRZ_004072	AOBS82_9	1	1	0	0	0	0	0	0	0		4HBT_3,Lar_restr_allev,Zn_ribbon_Elf1	Pfam		4HBT_3,Lar_restr_allev,Zn_ribbon_Elf1	PF13622.13,PF14354.14,PF05129.19	0.015,0.0077,0.0045
AC1KRZ_004073	AOBS82_9	1	1	0	0	0	0	0	0	0		CAF20,Eap1	Pfam		CAF20,Eap1	PF17052.11,PF20566.4	1.4e-05,1.2e-09
AC1KRZ_004081	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_004083	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_004085	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_004086	AOBS82_9	1	1	0	1	1	0	1	1	1							
AC1KRZ_004091	AOBS82_9	1	1	1	1	1	0	0	1	1							
AC1KRZ_004095	AOBS82_9	1	1	1	1	1	0	0	1	1							
AC1KRZ_004098	AOBS82_9	1	1	0	0	0	0	0	0	0		Acetyltransf_1,Acetyltransf_10,Acetyltransf_7,Acetyltransf_9,FR47	Pfam		Acetyltransf_1,Acetyltransf_10,Acetyltransf_7,Acetyltransf_9,FR47	PF00583.32,PF13673.14,PF13508.14,PF13527.14,PF08445.17	1.4e-05,5.8e-07,2.4e-06,5e-06,0.0028
AC1KRZ_004099	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF8746,PIR1-like_C,RAP1	Pfam		DUF8746,PIR1-like_C,RAP1	PF30808.1,PF22799.3,PF07218.17	0.04,0.0008,0.58
AC1KRZ_004100	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF8790,MFS_1,OATP,YWFCY	Pfam		DUF8790,MFS_1,OATP,YWFCY	PF31051.1,PF07690.22,PF03137.27,PF14293.12	4.4,1.1e-26,0.066,0.049
AC1KRZ_000678	AOBS82_9	1	1	0	0	0	0	1	1	0							
AC1KRZ_000679	AOBS82_9	1	1	1	1	1	0	1	0	1							
AC1KRZ_000682	AOBS82_9	1	1	0	0	0	0	0	0	0		RRM_1,RRM_5	Pfam		RRM_1,RRM_5	PF00076.29,PF13893.13	3.8e-08,0.00069
AC1KRZ_000692	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_000693	AOBS82_9	1	1	0	0	0	0	0	0	0		Frey,LptM_cons,MNE1,MSC6_N,PPR,PPR_1,PPR_2,PPR_3,PPR_long,RMD9_mid,Spectrin_SYNE1_2,Suf,TPR_14,TPR_24,TPR_IF140_C,TPR_RPO41_N	Pfam		Frey,LptM_cons,MNE1,MSC6_N,PPR,PPR_1,PPR_2,PPR_3,PPR_long,RMD9_mid,Spectrin_SYNE1_2,Suf,TPR_14,TPR_24,TPR_IF140_C,TPR_RPO41_N	PF15878.11,PF13627.13,PF13762.13,PF29070.1,PF01535.27,PF12854.14,PF13041.13,PF13812.13,PF17177.11,PF28771.1,PF25803.2,PF05843.21,PF13428.13,PF23276.3,PF24760.2,PF26713.1	0.0062,0.019,0.01,1.8e-09,1e-19,6.3e-18,1.1e-32,3.2e-29,2.3e-15,0.01,0.011,0.0067,0.00061,1.7e-13,0.12,6.5e-05
AC1KRZ_000694	AOBS82_9	1	1	1	1	1	0	0	1	1							
AC1KRZ_000702	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_000703	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_000706	AOBS82_9	1	1	0	0	0	0	0	0	0		PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV	Pfam		PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV	PF02878.23,PF02879.24,PF02880.23,PF00408.27	9.6e-33,2.4e-25,3.7e-12,4.1e-10
AC1KRZ_000708	AOBS82_9	1	1	0	0	0	0	0	0	0		Cyt-b5,FA_desaturase	Pfam		Cyt-b5,FA_desaturase	PF00173.34,PF00487.31	4.3e-11,8e-30
AC1KRZ_000713	AOBS82_9	1	1	1	1	1	0	0	1	0							
AC1KRZ_000720	AOBS82_9	1	1	0	0	0	0	0	0	0		G_glu_transpept	Pfam		G_glu_transpept	PF01019.28	5.2e-138
AC1KRZ_000728	AOBS82_9	1	1	0	0	0	0	0	0	0		Acetyltransf_1,Acetyltransf_10,Acetyltransf_7	Pfam		Acetyltransf_1,Acetyltransf_10,Acetyltransf_7	PF00583.32,PF13673.14,PF13508.14	0.00021,0.00078,5.9e-08
AC1KRZ_000732	AOBS82_9	1	1	0	0	0	0	0	0	0		OVT1,RRP36,Sds3	Pfam		OVT1,RRP36,Sds3	PF24423.3,PF06102.18,PF08598.17	0.0001,0.012,5.3e-05
AC1KRZ_000739	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_000740	AOBS82_9	1	1	0	0	0	0	0	0	0		FAM131,UQ_con	Pfam		FAM131,UQ_con	PF15010.12,PF00179.32	0.00033,6.3e-36
AC1KRZ_000742	AOBS82_9	1	1	0	0	0	0	0	0	1							
AC1KRZ_000743	AOBS82_9	1	1	0	0	0	0	0	0	0		ATP-grasp_LDMS,Cut12,DUF3584,IPGAL2_N,YuaM	Pfam		ATP-grasp_LDMS,Cut12,DUF3584,IPGAL2_N,YuaM	PF30763.1,PF11500.14,PF12128.15,PF28743.1,PF30159.1	0.013,5.5,8.1,0.0051,1.1
AC1KRZ_000751	AOBS82_9	1	1	1	1	1	0	0	1	1							
AC1KRZ_000753	AOBS82_9	1	1	0	0	0	0	1	1	0							
AC1KRZ_000761	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_000762	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_000765	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_000766	AOBS82_9	1	1	1	1	1	0	1	0	1							
AC1KRZ_000771	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_000778	AOBS82_9	1	1	1	0	1	0	1	1	1							
AC1KRZ_000779	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_000784	AOBS82_9	1	1	0	0	0	0	0	0	0		Actin	Pfam		Actin	PF00022.27	8.3e-78
AC1KRZ_000788	AOBS82_9	1	1	0	1	0	0	0	1	1							
AC1KRZ_000789	AOBS82_9	1	1	1	0	0	0	0	1	1							
AC1KRZ_000792	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_000793	AOBS82_9	1	1	1	0	1	0	0	0	1							
AC1KRZ_000797	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_000801	AOBS82_9	1	1	0	0	0	0	0	0	0		BACK,DUF7924,PDDEXK_12	Pfam		BACK,DUF7924,PDDEXK_12	PF07707.22,PF25545.2,PF20516.5	0.0047,4.4e-05,2.3e-07
AC1KRZ_000802	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_000808	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_000813	AOBS82_9	1	1	1	0	1	0	1	1	1							
AC1KRZ_000814	AOBS82_9	1	1	0	0	0	0	0	0	0		Fucose_pyrophosphorylase,GMPPB_C,Hexapep,Hexapep_GlmU,LbH_EIF2B,NTP_transferase,NTP_transf_3,Pgp3_N,WIV_dom	Pfam		Fucose_pyrophosphorylase,GMPPB_C,Hexapep,Hexapep_GlmU,LbH_EIF2B,NTP_transferase,NTP_transf_3,Pgp3_N,WIV_dom	PF07959.19,PF25087.2,PF00132.31,PF24894.2,PF25084.2,PF00483.30,PF12804.14,PF20858.2,PF22532.3	0.0017,8e-37,2.9e-10,1.3e-05,4.7e-09,2.3e-32,1.3e-06,0.0074,0.011
AC1KRZ_000816	AOBS82_9	1	1	0	0	0	0	0	0	0		BBS1	Pfam		BBS1	PF14779.13	0.0099
AC1KRZ_000818	AOBS82_9	1	1	0	0	0	0	0	0	0		Robl_LC7	Pfam		Robl_LC7	PF03259.24	0.0064
AC1KRZ_000819	AOBS82_9	1	1	1	0	0	0	0	0	0							
AC1KRZ_000822	AOBS82_9	1	1	0	0	0	0	0	0	0		TauD	Pfam		TauD	PF02668.23	2.3e-45
AC1KRZ_000826	AOBS82_9	1	1	0	0	0	0	0	0	0		CN_hydrolase,DNApolII_N	Pfam		CN_hydrolase,DNApolII_N	PF00795.28,PF21474.4	1.6e-32,0.0021
AC1KRZ_000830	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_000831	AOBS82_9	1	1	0	0	0	0	0	0	0		B0252_5_C,p450	Pfam		B0252_5_C,p450	PF29357.1,PF00067.28	0.018,5.6e-75
AC1KRZ_000832	AOBS82_9	1	1	0	0	0	0	0	0	0		Fungal_trans_2,Zn_clus	Pfam		Fungal_trans_2,Zn_clus	PF11951.14,PF00172.24	8.2e-26,6.8e-11
AC1KRZ_000834	AOBS82_9	1	1	0	0	0	0	0	0	0		AZUL,HECT,VMAP-M19	Pfam		AZUL,HECT,VMAP-M19	PF16558.11,PF00632.31,PF20022.4	9.7e-15,1.6e-80,0.015
AC1KRZ_000835	AOBS82_9	1	1	0	1	0	0	0	0	0							
AC1KRZ_000838	AOBS82_9	1	1	0	0	0	0	0	0	0		Transketolase_C,Transket_pyr	Pfam		Transketolase_C,Transket_pyr	PF02780.26,PF02779.30	4.5e-30,1.3e-39
AC1KRZ_000842	AOBS82_9	1	1	0	0	0	0	1	0	0							
AC1KRZ_000844	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_000845	AOBS82_9	1	1	0	0	0	0	0	0	0		YfbN_C,Zf-C2H2_ZNF451_2nd	Pfam		YfbN_C,Zf-C2H2_ZNF451_2nd	PF30162.1,PF23102.2	0.0055,0.0056
AC1KRZ_000846	AOBS82_9	1	1	0	0	0	0	0	0	0		Cyt-b5,FMN_dh,Glu_synthase,IMPDH,NMO,ThiG	Pfam		Cyt-b5,FMN_dh,Glu_synthase,IMPDH,NMO,ThiG	PF00173.34,PF01070.25,PF01645.24,PF00478.32,PF03060.22,PF05690.21	3e-22,5.8e-107,7.9e-06,0.0027,0.0043,2.2e-05
AC1KRZ_000847	AOBS82_9	1	1	1	0	0	0	0	0	0							
AC1KRZ_000848	AOBS82_9	1	1	0	0	0	0	0	0	0		MR_MLE_C,MR_MLE_N	Pfam		MR_MLE_C,MR_MLE_N	PF13378.13,PF02746.22	1.8e-39,1.4e-10
AC1KRZ_000849	AOBS82_9	1	1	0	0	0	0	0	0	0		Glycohydro_20b2,Glyco_hydro_20,Glyco_hydro_20b	Pfam		Glycohydro_20b2,Glyco_hydro_20,Glyco_hydro_20b	PF14845.12,PF00728.29,PF02838.21	3.4e-18,6.8e-68,1.3e-06
AC1KRZ_000850	AOBS82_9	1	1	1	1	1	0	1	0	0							
AC1KRZ_000851	AOBS82_9	1	1	0	0	0	0	0	0	0		Aa_trans,AC_N,Nod_GRP	Pfam		Aa_trans,AC_N,Nod_GRP	PF01490.25,PF16214.10,PF07806.17	1.8e-30,0.25,0.066
AC1KRZ_000852	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_004102	AOBS82_9	1	1	0	0	0	0	0	0	0		DEAD,ERCC3_RAD25_C,Helicase_C,MDM34_helical,PhoH,ResIII,SecA_DEAD	Pfam		DEAD,ERCC3_RAD25_C,Helicase_C,MDM34_helical,PhoH,ResIII,SecA_DEAD	PF00270.36,PF16203.12,PF00271.38,PF28762.1,PF02562.23,PF04851.22,PF07517.21	2.4e-50,0.0042,1.2e-35,0.0003,0.0069,1.6e-08,6.5e-05
AC1KRZ_004108	AOBS82_9	1	1	1	0	1	0	0	0	1							
AC1KRZ_004112	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_004118	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF8805,Med14,Ribosomal_S4,S4	Pfam		DUF8805,Med14,Ribosomal_S4,S4	PF31080.1,PF08638.17,PF00163.25,PF01479.31	0.0092,0.0091,4.9e-20,1.1e-13
AC1KRZ_004119	AOBS82_9	1	1	1	1	0	0	1	1	1							
AC1KRZ_004122	AOBS82_9	1	1	0	0	0	0	0	0	0		3HCDH_N,AlaDh_PNT_C,Amino_oxidase,ApbA,DAO,FAD_binding_2,FAD_binding_3,FAD_oxidored,GIDA,HI0933_like,Lycopene_cycl,MurD-like_N,NAD_binding_7,NAD_binding_8,NAD_binding_9,Pedibin,Pyr_redox,Pyr_redox_2,Pyr_redox_3,Thi4,TrkA_N,Trp_halogenase,TTMP_N,UDPG_MGDP_dh_N	Pfam		3HCDH_N,AlaDh_PNT_C,Amino_oxidase,ApbA,DAO,FAD_binding_2,FAD_binding_3,FAD_oxidored,GIDA,HI0933_like,Lycopene_cycl,MurD-like_N,NAD_binding_7,NAD_binding_8,NAD_binding_9,Pedibin,Pyr_redox,Pyr_redox_2,Pyr_redox_3,Thi4,TrkA_N,Trp_halogenase,TTMP_N,UDPG_MGDP_dh_N	PF02737.25,PF01262.28,PF01593.31,PF02558.23,PF01266.31,PF00890.31,PF01494.26,PF12831.14,PF01134.29,PF03486.21,PF05834.19,PF21799.3,PF13241.13,PF13450.13,PF13454.13,PF08182.16,PF00070.34,PF07992.21,PF13738.13,PF01946.24,PF02254.25,PF04820.21,PF28682.1,PF03721.22	0.0019,0.0039,4.4e-30,0.0021,2e-15,3.9e-09,2.6e-07,2e-06,4.7e-05,8e-06,0.00012,0.00024,0.017,1.8e-16,0.001,0.028,1.4e-06,7.9e-12,2.2e-05,7.4e-06,0.0055,0.029,0.023,0.0052
AC1KRZ_004133	AOBS82_9	1	1	0	0	0	0	0	0	0		AAA,AAA_11,AAA_16,AAA_2,AAA_22,AAA_24,AAA_28,AAA_3,AAA_33,AAA_5,AAA_6,AAA_7,ABC_tran,ATPase,BNIP3,ClpB_D2-small,DEAD,IstB_IS21,MCM,Mg_chelatase,NACHT,NPHP3_N,nSTAND3,nSTAND6,PhoH,PPV_E1_C,ResIII,RNA_helicase,RuvB_N,Sigma54_activat,T2SSE,TsaE	Pfam		AAA,AAA_11,AAA_16,AAA_2,AAA_22,AAA_24,AAA_28,AAA_3,AAA_33,AAA_5,AAA_6,AAA_7,ABC_tran,ATPase,BNIP3,ClpB_D2-small,DEAD,IstB_IS21,MCM,Mg_chelatase,NACHT,NPHP3_N,nSTAND3,nSTAND6,PhoH,PPV_E1_C,ResIII,RNA_helicase,RuvB_N,Sigma54_activat,T2SSE,TsaE	PF00004.36,PF13086.13,PF13191.13,PF07724.21,PF13401.13,PF13479.13,PF13521.13,PF07726.18,PF13671.13,PF07728.21,PF12774.14,PF12775.14,PF00005.34,PF06745.20,PF06553.18,PF10431.16,PF00270.36,PF01695.24,PF00493.30,PF01078.28,PF05729.19,PF24883.3,PF20720.4,PF25201.1,PF02562.23,PF00519.24,PF04851.22,PF00910.29,PF05496.19,PF00158.33,PF00437.27,PF02367.24	7.5e-16,0.015,0.00039,3.4e-30,1.9e-05,0.0068,0.011,0.013,0.0062,5.8e-08,0.0035,0.00064,0.0056,0.012,0.0014,2.3e-10,0.00087,0.001,8.6e-05,6.9e-06,0.012,0.0016,0.012,0.018,0.0033,0.012,0.012,0.0042,0.0042,0.00011,0.00028,0.00031
AC1KRZ_004135	AOBS82_9	1	1	0	0	0	0	0	0	0		Arm,ARM_PUB,Cnd1,HEAT,HEAT_2,HEAT_EF3_N,HEAT_EZ,HEAT_GCN1_C,IFRD,PIK3R4-like_middle,SIL1_FES1_HPBP1_C,TOR1L1_N,V-ATPase_H_C,Vac14_Fab1_bd,VID28_C	Pfam		Arm,ARM_PUB,Cnd1,HEAT,HEAT_2,HEAT_EF3_N,HEAT_EZ,HEAT_GCN1_C,IFRD,PIK3R4-like_middle,SIL1_FES1_HPBP1_C,TOR1L1_N,V-ATPase_H_C,Vac14_Fab1_bd,VID28_C	PF00514.30,PF25598.2,PF12717.14,PF02985.29,PF13646.13,PF24987.2,PF13513.13,PF25786.1,PF05004.20,PF22956.3,PF28415.2,PF24714.2,PF11698.15,PF12755.14,PF30130.1	1.5e-24,4.4e-07,5.1e-05,8.5e-16,3.2e-11,0.00097,2.2e-12,0.0014,1.9e-05,0.01,1.7e-05,7e-06,0.0011,0.00011,3.4e-15
AC1KRZ_004136	AOBS82_9	1	1	0	0	0	0	0	0	0		AAA_16,AAA_19,AAA_22,ATP-synt_ab,ATP-synt_ab_N,ATP-synt_VA_C,ATPase,NACHT,NB-ARC,RNA_helicase,RnfC_N,RsgA_GTPase,T3SS_ATPase_C,TrwB_AAD_bind	Pfam		AAA_16,AAA_19,AAA_22,ATP-synt_ab,ATP-synt_ab_N,ATP-synt_VA_C,ATPase,NACHT,NB-ARC,RNA_helicase,RnfC_N,RsgA_GTPase,T3SS_ATPase_C,TrwB_AAD_bind	PF13191.13,PF13245.13,PF13401.13,PF00006.32,PF02874.30,PF22919.2,PF06745.20,PF05729.19,PF00931.29,PF00910.29,PF13375.13,PF03193.23,PF18269.7,PF10412.16	0.0024,0.0081,0.00016,1.5e-69,2.3e-22,1.1e-17,0.0029,0.009,0.0002,0.018,0.0045,0.0069,0.0016,0.012
AC1KRZ_004137	AOBS82_9	1	1	0	1	1	0	1	1	0							
AC1KRZ_004139	AOBS82_9	1	1	1	1	1	0	0	0	0							
